Tenant_ID,Property_ID,Deal_ID,Tenant_Name,Asset_Type,Lease_Type,Lease_Start,Lease_End,Rent_PSF,Square_Feet,Annual_Rent,Expense_Reimb_PSF,Escalation_Rate
HRE-2024-376-P2-T1,HRE-2024-376-P2,HRE-2024-376,"Sharp, Sanchez and Wilson Senior Living",Senior Housing,Modified Gross,2024-03-13,2040-03-09,33.96,40948,1390720.0,1.45,0.025
HRE-2024-376-P3-T1,HRE-2024-376-P3,HRE-2024-376,"Blevins, Delgado and Bennett Senior Living",Senior Housing,Modified Gross,2025-02-26,2042-02-22,33.64,79411,2671078.46,2.42,0.025
HRE-2024-377-P1-T1,HRE-2024-377-P1,HRE-2024-377,"Reyes, Chen and Wallace Practices",Medical Office,NNN,2024-09-11,2031-09-10,20.5,7438,152463.1,1.67,0.03
HRE-2024-377-P1-T2,HRE-2024-377-P1,HRE-2024-377,Wilson Inc Practices,Medical Office,NNN,2022-10-18,2026-10-17,22.25,12238,272255.26,2.66,0.03
HRE-2024-377-P1-T3,HRE-2024-377-P1,HRE-2024-377,Burns Ltd Practices,Medical Office,NNN,2023-03-12,2030-03-10,23.11,14166,327464.42,1.85,0.03
HRE-2024-377-P1-T4,HRE-2024-377-P1,HRE-2024-377,"Walker, Matthews and Archer Practices",Medical Office,NNN,2023-11-30,2027-11-29,20.24,4620,93495.36,2.73,0.03
HRE-2024-377-P1-T5,HRE-2024-377-P1,HRE-2024-377,Hill-Mcgee Practices,Medical Office,NNN,2023-02-24,2026-02-23,17.19,2792,47992.86,1.73,0.03
HRE-2024-377-P1-T6,HRE-2024-377-P1,HRE-2024-377,"White, Washington and Newman Practices",Medical Office,NNN,2023-02-07,2032-02-05,24.71,6808,168273.5,2.89,0.03
HRE-2024-377-P1-T7,HRE-2024-377-P1,HRE-2024-377,Evans-Martinez Practices,Medical Office,NNN,2024-03-30,2028-03-29,19.53,1607,31396.19,2.2,0.03
HRE-2024-377-P1-T8,HRE-2024-377-P1,HRE-2024-377,Brown-Stout Practices,Medical Office,NNN,2023-09-24,2032-09-21,18.73,4814,90194.06,2.29,0.03
HRE-2024-377-P1-T9,HRE-2024-377-P1,HRE-2024-377,"Lopez, Hess and Smith Practices",Medical Office,NNN,2024-07-10,2033-07-08,21.05,2292,48239.39,1.9,0.03
HRE-2024-377-P1-T10,HRE-2024-377-P1,HRE-2024-377,"Roth, Logan and Moreno Practices",Medical Office,NNN,2023-06-16,2033-06-13,22.19,5233,116120.58,2.66,0.03
HRE-2024-378-P1-T1,HRE-2024-378-P1,HRE-2024-378,"Reeves, Tyler and Martinez BioTech",Life Science,NNN,2024-12-10,2035-12-08,68.4,30626,2094894.74,9.54,0.028
HRE-2024-378-P2-T1,HRE-2024-378-P2,HRE-2024-378,Atkins Ltd BioTech,Life Science,NNN,2023-12-18,2031-12-16,66.72,500,1824.89,9.83,0.028
HRE-2024-378-P2-T2,HRE-2024-378-P2,HRE-2024-378,Smith Group BioTech,Life Science,NNN,2023-05-10,2034-05-07,58.98,500,1685.89,6.82,0.028
HRE-2024-378-P2-T3,HRE-2024-378-P2,HRE-2024-378,Martinez-Anderson BioTech,Life Science,NNN,2024-02-03,2039-01-30,64.25,500,8853.31,9.16,0.028
HRE-2024-378-P2-T4,HRE-2024-378-P2,HRE-2024-378,Delgado Inc BioTech,Life Science,NNN,2023-12-11,2031-12-09,46.17,2006,92635.92,6.75,0.028
HRE-2024-378-P3-T1,HRE-2024-378-P3,HRE-2024-378,Whitney PLC BioTech,Life Science,NNN,2025-01-13,2034-01-11,47.64,1107,52774.76,6.52,0.028
HRE-2024-378-P3-T2,HRE-2024-378-P3,HRE-2024-378,Cox-Stephens BioTech,Life Science,NNN,2024-04-24,2038-04-21,44.47,10742,477736.54,5.03,0.028
HRE-2024-378-P3-T3,HRE-2024-378-P3,HRE-2024-378,Rowland-Barrett BioTech,Life Science,NNN,2024-02-22,2034-02-19,47.71,2903,138532.91,5.7,0.028
HRE-2024-379-P1-T1,HRE-2024-379-P1,HRE-2024-379,Hopkins-Wallace BioTech,Life Science,NNN,2024-05-05,2028-05-04,52.8,29520,1558631.58,7.57,0.03
HRE-2024-380-P1-T1,HRE-2024-380-P1,HRE-2024-380,Obrien-Dixon Practices,Medical Office,NNN,2023-09-10,2032-09-07,23.3,8221,191602.63,2.91,0.03
HRE-2024-380-P1-T2,HRE-2024-380-P1,HRE-2024-380,"Garcia, Weiss and Young Practices",Medical Office,NNN,2023-08-22,2029-08-20,22.86,43205,987830.97,2.25,0.03
HRE-2024-380-P1-T3,HRE-2024-380-P1,HRE-2024-380,Thomas and Sons Practices,Medical Office,NNN,2024-03-23,2034-03-21,19.69,65413,1287916.96,2.01,0.03
HRE-2024-380-P1-T4,HRE-2024-380-P1,HRE-2024-380,Guzman and Sons Practices,Medical Office,NNN,2025-05-16,2033-05-14,15.52,63233,981495.35,1.66,0.03
HRE-2024-380-P1-T5,HRE-2024-380-P1,HRE-2024-380,"Howard, Anderson and Dean Practices",Medical Office,NNN,2023-11-22,2029-11-20,19.22,12446,239246.92,2.08,0.03
HRE-2024-380-P1-T6,HRE-2024-380-P1,HRE-2024-380,Pierce LLC Practices,Medical Office,NNN,2024-11-29,2030-11-28,19.55,34118,666907.46,2.3,0.03
HRE-2024-380-P1-T7,HRE-2024-380-P1,HRE-2024-380,Santos-Martin Practices,Medical Office,NNN,2024-06-08,2027-06-08,20.9,13617,284620.76,1.87,0.03
HRE-2024-381-P1-T1,HRE-2024-381-P1,HRE-2024-381,"Coleman, Neal and Herrera Care Ops",Skilled Nursing,NNN,2024-08-01,2037-07-29,38.52,47182,1817391.3,4.36,0.025
HRE-2024-382-P1-T1,HRE-2024-382-P1,HRE-2024-382,"Terry, Lee and Watson Practices",Medical Office,NNN,2023-08-21,2032-08-18,22.74,12318,280069.13,3.16,0.03
HRE-2024-382-P1-T2,HRE-2024-382-P1,HRE-2024-382,"Holland, Dixon and Martin Practices",Medical Office,NNN,2022-09-01,2032-08-29,24.7,1362,33648.91,2.09,0.03
HRE-2024-382-P1-T3,HRE-2024-382-P1,HRE-2024-382,Stewart Group Practices,Medical Office,NNN,2023-02-05,2030-02-03,25.16,500,10705.02,2.96,0.03
HRE-2024-382-P1-T4,HRE-2024-382-P1,HRE-2024-382,Johnson-Munoz Practices,Medical Office,NNN,2023-03-26,2026-03-25,27.53,500,10369.61,3.25,0.03
HRE-2024-382-P1-T5,HRE-2024-382-P1,HRE-2024-382,Nelson PLC Practices,Medical Office,NNN,2023-08-22,2026-08-21,29.08,14098,409912.7,3.27,0.03
HRE-2024-382-P1-T6,HRE-2024-382-P1,HRE-2024-382,Sutton Group Practices,Medical Office,NNN,2024-01-01,2027-12-31,25.51,4019,102542.23,2.18,0.03
HRE-2024-382-P1-T7,HRE-2024-382-P1,HRE-2024-382,Murphy Inc Practices,Medical Office,NNN,2024-02-17,2028-02-16,22.71,3363,76373.46,3.15,0.03
HRE-2024-383-P1-T1,HRE-2024-383-P1,HRE-2024-383,Thomas-Yates Senior Living,Senior Housing,Modified Gross,2023-10-24,2031-10-22,37.24,78885,2937600.0,2.26,0.028
HRE-2024-384-P1-T1,HRE-2024-384-P1,HRE-2024-384,Gray Inc BioTech,Life Science,NNN,2023-12-12,2032-12-09,52.4,18014,944047.02,6.08,0.028
HRE-2024-384-P1-T2,HRE-2024-384-P1,HRE-2024-384,Thompson Ltd BioTech,Life Science,NNN,2023-03-01,2030-02-27,47.35,3082,145973.38,5.4,0.028
HRE-2024-384-P1-T3,HRE-2024-384-P1,HRE-2024-384,Chapman-Roman BioTech,Life Science,NNN,2023-11-05,2034-11-02,44.71,41441,1852695.39,4.51,0.028
HRE-2024-385-P1-T1,HRE-2024-385-P1,HRE-2024-385,"Grimes, Arnold and Lawson Practices",Medical Office,NNN,2025-01-11,2033-01-09,27.16,22036,598547.76,3.87,0.033
HRE-2024-385-P1-T2,HRE-2024-385-P1,HRE-2024-385,Jackson Group Practices,Medical Office,NNN,2024-09-21,2031-09-20,25.88,38585,998557.5,3.82,0.033
HRE-2024-386-P1-T1,HRE-2024-386-P1,HRE-2024-386,"Faulkner, Schmidt and Wheeler Senior Living",Senior Housing,Modified Gross,2023-03-26,2028-03-24,30.13,134621,4056184.62,2.11,0.03
HRE-2024-387-P1-T1,HRE-2024-387-P1,HRE-2024-387,Smith-Palmer Senior Living,Senior Housing,Modified Gross,2024-09-08,2034-09-06,33.44,25619,856615.38,2.27,0.025
HRE-2024-388-P1-T1,HRE-2024-388-P1,HRE-2024-388,Bradley-Adams Senior Living,Senior Housing,Modified Gross,2023-12-28,2031-12-26,26.41,53909,1423938.46,1.76,0.028
HRE-2024-389-P1-T1,HRE-2024-389-P1,HRE-2024-389,"Franklin, Mann and White Practices",Medical Office,NNN,2024-01-13,2034-01-10,18.1,2550,46180.34,1.86,0.028
HRE-2024-389-P1-T2,HRE-2024-389-P1,HRE-2024-389,Lindsey-Shaw Practices,Medical Office,NNN,2025-04-24,2036-04-21,19.59,10095,197792.51,1.61,0.028
HRE-2024-389-P1-T3,HRE-2024-389-P1,HRE-2024-389,Cisneros-Meyer Practices,Medical Office,NNN,2024-08-23,2036-08-20,23.21,10611,246263.94,2.92,0.028
HRE-2024-389-P1-T4,HRE-2024-389-P1,HRE-2024-389,"Keith, Cervantes and Torres Practices",Medical Office,NNN,2025-03-25,2035-03-23,18.05,19005,343046.85,1.58,0.028
HRE-2024-389-P1-T5,HRE-2024-389-P1,HRE-2024-389,Meza Group Practices,Medical Office,NNN,2024-08-23,2038-08-20,22.76,4387,99871.64,3.05,0.028
HRE-2024-389-P1-T6,HRE-2024-389-P1,HRE-2024-389,Bruce-Walters Practices,Medical Office,NNN,2023-07-14,2037-07-10,22.5,2916,65615.66,3.28,0.028
HRE-2024-389-P1-T7,HRE-2024-389-P1,HRE-2024-389,Blair Inc Practices,Medical Office,NNN,2024-03-20,2038-03-17,24.53,2916,71544.85,3.51,0.028
HRE-2024-390-P1-T1,HRE-2024-390-P1,HRE-2024-390,"Mitchell, Noble and Stokes Senior Living",Senior Housing,Modified Gross,2024-01-28,2034-01-25,31.46,103093,3243030.77,1.46,0.025
HRE-2024-391-P1-T1,HRE-2024-391-P1,HRE-2024-391,"Romero, Cross and Castillo Senior Living",Senior Housing,Modified Gross,2022-03-13,2030-03-11,35.44,45044,1596556.92,1.18,0.03
HRE-2024-391-P2-T1,HRE-2024-391-P2,HRE-2024-391,Bartlett Ltd Senior Living,Senior Housing,Modified Gross,2023-06-14,2031-06-12,32.47,37995,1233636.92,2.02,0.03
HRE-2024-391-P3-T1,HRE-2024-391-P3,HRE-2024-391,"Brady, Sanchez and Stevenson Senior Living",Senior Housing,Modified Gross,2022-06-25,2031-06-23,33.4,87543,2924307.69,1.88,0.03
HRE-2024-391-P4-T1,HRE-2024-391-P4,HRE-2024-391,"Conrad, Gallagher and Mckee Senior Living",Senior Housing,Modified Gross,2023-10-31,2033-10-28,29.72,35628,1058760.0,1.3,0.03
HRE-2024-391-P5-T1,HRE-2024-391-P5,HRE-2024-391,Palmer Inc Senior Living,Senior Housing,Modified Gross,2023-10-03,2030-10-01,31.54,10718,338024.62,2.37,0.03
HRE-2024-391-P6-T1,HRE-2024-391-P6,HRE-2024-391,Booker-Morgan Senior Living,Senior Housing,Modified Gross,2023-10-23,2026-10-22,35.95,19882,714803.08,2.85,0.03
HRE-2024-391-P7-T1,HRE-2024-391-P7,HRE-2024-391,Roberts Group Senior Living,Senior Housing,Modified Gross,2022-02-17,2025-02-16,34.57,22766,786940.0,2.04,0.03
HRE-2024-391-P8-T1,HRE-2024-391-P8,HRE-2024-391,"Welch, Long and Leblanc Senior Living",Senior Housing,Modified Gross,2023-12-13,2025-12-12,31.22,5075,158461.54,2.02,0.03
HRE-2024-391-P9-T1,HRE-2024-391-P9,HRE-2024-391,Brown-Smith Senior Living,Senior Housing,Modified Gross,2022-02-13,2032-02-11,40.15,13085,525378.46,1.98,0.03
HRE-2024-391-P10-T1,HRE-2024-391-P10,HRE-2024-391,Smith Ltd Senior Living,Senior Housing,Modified Gross,2022-07-29,2028-07-27,40.84,20392,832873.85,1.82,0.03
HRE-2024-392-P1-T1,HRE-2024-392-P1,HRE-2024-392,Jordan and Sons Senior Living,Senior Housing,Modified Gross,2024-02-02,2031-01-31,33.18,95710,3175753.85,2.58,0.03
HRE-2024-393-P1-T1,HRE-2024-393-P1,HRE-2024-393,Martinez-Freeman Practices,Medical Office,NNN,2022-07-14,2037-07-10,22.75,8213,186827.81,1.84,0.028
HRE-2024-393-P1-T2,HRE-2024-393-P1,HRE-2024-393,Hammond LLC Practices,Medical Office,NNN,2023-01-30,2036-01-27,23.96,8177,195927.87,2.84,0.028
HRE-2024-393-P1-T3,HRE-2024-393-P1,HRE-2024-393,Ruiz LLC Practices,Medical Office,NNN,2022-03-22,2037-03-18,17.69,5474,96856.17,2.12,0.028
HRE-2024-393-P1-T4,HRE-2024-393-P1,HRE-2024-393,Diaz-Mcclain Practices,Medical Office,NNN,2024-03-19,2038-03-16,20.29,19562,396926.43,2.37,0.028
HRE-2024-393-P1-T5,HRE-2024-393-P1,HRE-2024-393,"Cain, Rodriguez and Gonzales Practices",Medical Office,NNN,2022-06-23,2037-06-19,21.18,8759,185483.6,2.53,0.028
HRE-2024-393-P1-T6,HRE-2024-393-P1,HRE-2024-393,Martin-Gomez Practices,Medical Office,NNN,2022-01-24,2036-01-21,22.23,9182,204162.83,2.73,0.028
HRE-2024-393-P1-T7,HRE-2024-393-P1,HRE-2024-393,Smith-Stephenson Practices,Medical Office,NNN,2023-10-02,2036-09-28,19.05,16242,309358.44,2.01,0.028
HRE-2024-393-P2-T1,HRE-2024-393-P2,HRE-2024-393,Anderson Group Practices,Medical Office,NNN,2022-04-16,2035-04-13,15.43,7455,115044.49,2.06,0.028
HRE-2024-393-P2-T2,HRE-2024-393-P2,HRE-2024-393,"Rivera, Johnson and Wade Practices",Medical Office,NNN,2022-08-21,2037-08-17,20.69,28559,590994.88,2.47,0.028
HRE-2024-393-P2-T3,HRE-2024-393-P2,HRE-2024-393,Moyer-Bird Practices,Medical Office,NNN,2024-01-14,2035-01-11,23.18,3365,78016.65,2.75,0.028
HRE-2024-393-P2-T4,HRE-2024-393-P2,HRE-2024-393,Fisher PLC Practices,Medical Office,NNN,2023-11-13,2035-11-10,17.88,8508,152160.84,2.61,0.028
HRE-2024-393-P2-T5,HRE-2024-393-P2,HRE-2024-393,Marsh-Klein Practices,Medical Office,NNN,2023-05-18,2038-05-14,22.39,6559,146861.03,3.31,0.028
HRE-2024-394-P1-T1,HRE-2024-394-P1,HRE-2024-394,Shaw-Mclean Practices,Medical Office,NNN,2024-08-21,2034-08-19,26.03,54885,1428752.64,3.02,0.03
HRE-2024-394-P1-T2,HRE-2024-394-P1,HRE-2024-394,Anderson-Rosario Practices,Medical Office,NNN,2023-08-05,2026-08-04,20.74,16067,333319.67,2.94,0.03
HRE-2024-394-P1-T3,HRE-2024-394-P1,HRE-2024-394,Martinez LLC Practices,Medical Office,NNN,2023-07-22,2030-07-20,29.13,7990,232782.44,3.82,0.03
HRE-2024-394-P1-T4,HRE-2024-394-P1,HRE-2024-394,"Smith, Cohen and Williams Practices",Medical Office,NNN,2025-04-13,2030-04-12,22.66,3817,86514.06,3.12,0.03
HRE-2024-394-P1-T5,HRE-2024-394-P1,HRE-2024-394,Jordan-Harper Practices,Medical Office,NNN,2024-07-13,2031-07-12,23.47,31958,749936.45,2.68,0.03
HRE-2024-395-P1-T1,HRE-2024-395-P1,HRE-2024-395,Tucker-Hodges Practices,Medical Office,NNN,2025-08-13,2027-08-13,28.87,1197,34564.87,2.49,0.03
HRE-2024-395-P1-T2,HRE-2024-395-P1,HRE-2024-395,Williamson Ltd Practices,Medical Office,NNN,2023-11-06,2026-11-05,25.2,6248,157483.0,2.48,0.03
HRE-2024-395-P1-T3,HRE-2024-395-P1,HRE-2024-395,"Lopez, Campbell and Wilson Practices",Medical Office,NNN,2024-08-08,2027-08-08,24.53,8939,219248.92,2.09,0.03
HRE-2024-395-P1-T4,HRE-2024-395-P1,HRE-2024-395,Gamble-Wright Practices,Medical Office,NNN,2024-06-05,2026-06-05,29.42,3468,102026.3,2.49,0.03
HRE-2024-395-P1-T5,HRE-2024-395-P1,HRE-2024-395,Gonzalez-Mccarthy Practices,Medical Office,NNN,2025-06-15,2027-06-15,27.86,15804,440353.3,3.35,0.03
HRE-2024-395-P1-T6,HRE-2024-395-P1,HRE-2024-395,Haynes PLC Practices,Medical Office,NNN,2025-06-22,2030-06-21,29.75,500,6846.18,4.42,0.03
HRE-2024-395-P1-T7,HRE-2024-395-P1,HRE-2024-395,"White, Riddle and Garza Practices",Medical Office,NNN,2024-07-31,2027-07-31,26.57,3413,90693.08,2.28,0.03
HRE-2024-395-P1-T8,HRE-2024-395-P1,HRE-2024-395,"Hernandez, Martinez and Morales Practices",Medical Office,NNN,2024-07-17,2027-07-17,28.8,5679,163563.3,2.41,0.03
HRE-2024-395-P2-T1,HRE-2024-395-P2,HRE-2024-395,Smith-Gonzalez Practices,Medical Office,NNN,2025-01-22,2035-01-20,20.12,5466,109998.86,2.89,0.03
HRE-2024-395-P2-T2,HRE-2024-395-P2,HRE-2024-395,James PLC Practices,Medical Office,NNN,2024-03-15,2031-03-14,24.0,500,10946.04,3.12,0.03
HRE-2024-395-P2-T3,HRE-2024-395-P2,HRE-2024-395,Graves-Baird Practices,Medical Office,NNN,2024-03-09,2029-03-08,21.16,4214,89181.14,2.47,0.03
HRE-2024-395-P2-T4,HRE-2024-395-P2,HRE-2024-395,Rogers Group Practices,Medical Office,NNN,2024-08-15,2030-08-14,20.11,2216,44580.26,2.09,0.03
HRE-2024-395-P2-T5,HRE-2024-395-P2,HRE-2024-395,Hicks Ltd Practices,Medical Office,NNN,2023-08-19,2033-08-16,20.55,1361,27987.87,1.81,0.03
HRE-2024-395-P2-T6,HRE-2024-395-P2,HRE-2024-395,Torres LLC Practices,Medical Office,NNN,2024-06-13,2029-06-12,21.65,500,7825.96,2.04,0.03
HRE-2024-395-P2-T7,HRE-2024-395-P2,HRE-2024-395,Ramirez-Bell Practices,Medical Office,NNN,2023-08-14,2029-08-12,19.2,5786,111080.49,2.51,0.03
HRE-2024-395-P2-T8,HRE-2024-395-P2,HRE-2024-395,Wright-Jacobson Practices,Medical Office,NNN,2025-05-07,2028-05-06,16.33,580,9481.47,1.71,0.03
HRE-2024-395-P3-T1,HRE-2024-395-P3,HRE-2024-395,"Garner, Lewis and Kennedy Practices",Medical Office,NNN,2024-07-20,2032-07-18,19.53,500,5342.01,1.91,0.03
HRE-2024-395-P3-T2,HRE-2024-395-P3,HRE-2024-395,"Garcia, Lopez and Vaughan Practices",Medical Office,NNN,2025-05-09,2033-05-07,24.15,500,4935.67,2.64,0.03
HRE-2024-395-P3-T3,HRE-2024-395-P3,HRE-2024-395,Cook-Rodriguez Practices,Medical Office,NNN,2025-09-02,2034-08-31,18.12,1631,29553.93,2.39,0.03
HRE-2024-395-P3-T4,HRE-2024-395-P3,HRE-2024-395,"Smith, Arnold and Atkins Practices",Medical Office,NNN,2023-10-08,2029-10-06,20.52,784,16092.57,3.07,0.03
HRE-2024-395-P3-T5,HRE-2024-395-P3,HRE-2024-395,Ward-Patrick Practices,Medical Office,NNN,2024-03-30,2030-03-29,25.72,892,22952.33,2.6,0.03
HRE-2024-395-P3-T6,HRE-2024-395-P3,HRE-2024-395,"Maxwell, Rice and Watson Practices",Medical Office,NNN,2024-01-05,2033-01-02,18.94,500,4154.03,2.8,0.03
HRE-2024-395-P3-T7,HRE-2024-395-P3,HRE-2024-395,"Hill, Silva and Miller Practices",Medical Office,NNN,2024-11-07,2027-11-07,20.39,692,14127.36,2.11,0.03
HRE-2024-395-P4-T1,HRE-2024-395-P4,HRE-2024-395,"Martinez, Willis and Barr Practices",Medical Office,NNN,2025-05-01,2034-04-29,20.8,8236,171329.38,1.96,0.03
HRE-2024-395-P4-T2,HRE-2024-395-P4,HRE-2024-395,"Roth, Lee and Griffin Practices",Medical Office,NNN,2024-02-11,2027-02-10,21.83,16556,361380.64,1.8,0.03
HRE-2024-395-P4-T3,HRE-2024-395-P4,HRE-2024-395,Jones PLC Practices,Medical Office,NNN,2025-06-24,2033-06-22,29.37,16271,477879.46,2.44,0.03
HRE-2024-395-P4-T4,HRE-2024-395-P4,HRE-2024-395,"Cooper, Swanson and Mayo Practices",Medical Office,NNN,2023-09-24,2030-09-22,26.29,500,2471.08,2.15,0.03
HRE-2024-395-P4-T5,HRE-2024-395-P4,HRE-2024-395,Ferguson and Sons Practices,Medical Office,NNN,2025-02-14,2029-02-13,29.9,7573,226459.41,2.6,0.03
HRE-2024-395-P4-T6,HRE-2024-395-P4,HRE-2024-395,Anderson Group Practices,Medical Office,NNN,2024-06-25,2028-06-24,20.83,516,10753.58,2.8,0.03
HRE-2024-395-P4-T7,HRE-2024-395-P4,HRE-2024-395,"Dawson, Snow and Malone Practices",Medical Office,NNN,2024-02-04,2028-02-03,29.41,5467,160810.85,4.38,0.03
HRE-2024-395-P4-T8,HRE-2024-395-P4,HRE-2024-395,"Hester, Jacobson and West Practices",Medical Office,NNN,2024-12-13,2032-12-11,20.19,3393,68520.88,2.61,0.03
HRE-2024-395-P5-T1,HRE-2024-395-P5,HRE-2024-395,Barnes-Velazquez Practices,Medical Office,NNN,2025-01-10,2033-01-08,29.19,500,6074.38,3.76,0.03
HRE-2024-395-P5-T2,HRE-2024-395-P5,HRE-2024-395,"Gibbs, Jackson and Hill Practices",Medical Office,NNN,2025-10-11,2030-10-10,20.83,500,7217.33,2.97,0.03
HRE-2024-395-P5-T3,HRE-2024-395-P5,HRE-2024-395,Roberts PLC Practices,Medical Office,NNN,2024-07-20,2029-07-19,26.67,603,16097.5,3.82,0.03
HRE-2024-395-P5-T4,HRE-2024-395-P5,HRE-2024-395,Bauer Ltd Practices,Medical Office,NNN,2025-08-12,2033-08-10,27.85,500,6739.8,2.25,0.03
HRE-2024-395-P5-T5,HRE-2024-395-P5,HRE-2024-395,Yang Group Practices,Medical Office,NNN,2025-07-23,2028-07-22,28.6,764,21873.24,2.93,0.03
HRE-2024-395-P5-T6,HRE-2024-395-P5,HRE-2024-395,Cohen-Berg Practices,Medical Office,NNN,2024-10-21,2029-10-20,23.37,500,8594.25,3.45,0.03
HRE-2024-395-P5-T7,HRE-2024-395-P5,HRE-2024-395,Martin PLC Practices,Medical Office,NNN,2024-07-18,2031-07-17,26.55,500,1173.78,3.3,0.03
HRE-2024-395-P5-T8,HRE-2024-395-P5,HRE-2024-395,Hart-Myers Practices,Medical Office,NNN,2024-07-20,2027-07-20,26.18,969,25387.62,2.61,0.03
HRE-2024-395-P6-T1,HRE-2024-395-P6,HRE-2024-395,Armstrong PLC Practices,Medical Office,NNN,2025-02-17,2027-02-17,29.31,6767,198334.8,3.71,0.03
HRE-2024-395-P6-T2,HRE-2024-395-P6,HRE-2024-395,"Smith, Mcfarland and Hunt Practices",Medical Office,NNN,2024-09-04,2026-09-04,28.29,11810,334150.12,2.83,0.03
HRE-2024-395-P6-T3,HRE-2024-395-P6,HRE-2024-395,"Zimmerman, Warren and Turner Practices",Medical Office,NNN,2023-08-12,2027-08-11,26.78,25457,681632.98,3.49,0.03
HRE-2024-395-P7-T1,HRE-2024-395-P7,HRE-2024-395,"Wilson, Walker and Ferguson Practices",Medical Office,NNN,2025-08-07,2032-08-05,24.28,7875,191260.91,2.07,0.03
HRE-2024-395-P7-T2,HRE-2024-395-P7,HRE-2024-395,Williams-Hernandez Practices,Medical Office,NNN,2025-02-27,2029-02-26,23.0,1198,27566.22,3.43,0.03
HRE-2024-395-P7-T3,HRE-2024-395-P7,HRE-2024-395,Ho-Nelson Practices,Medical Office,NNN,2024-04-01,2029-03-31,23.37,9483,221609.26,2.46,0.03
HRE-2024-395-P7-T4,HRE-2024-395-P7,HRE-2024-395,Day and Sons Practices,Medical Office,NNN,2024-09-24,2030-09-23,27.6,49561,1367881.0,3.53,0.03
HRE-2024-395-P7-T5,HRE-2024-395-P7,HRE-2024-395,Nichols Inc Practices,Medical Office,NNN,2024-10-06,2027-10-06,23.4,20755,485773.92,2.51,0.03
HRE-2024-395-P7-T6,HRE-2024-395-P7,HRE-2024-395,"Bailey, Jacobs and Wood Practices",Medical Office,NNN,2024-05-31,2033-05-29,20.33,25908,526791.85,2.44,0.03
HRE-2024-395-P8-T1,HRE-2024-395-P8,HRE-2024-395,Bowen-Ortiz Practices,Medical Office,NNN,2025-01-15,2035-01-13,21.84,7365,160853.89,1.81,0.03
HRE-2024-395-P8-T2,HRE-2024-395-P8,HRE-2024-395,"Phillips, Galloway and Garrett Practices",Medical Office,NNN,2024-05-17,2034-05-15,21.19,1683,35675.31,2.09,0.03
HRE-2024-395-P8-T3,HRE-2024-395-P8,HRE-2024-395,Holloway and Sons Practices,Medical Office,NNN,2023-12-03,2029-12-01,22.98,3790,87121.8,2.15,0.03
HRE-2024-395-P8-T4,HRE-2024-395-P8,HRE-2024-395,"Sanford, Thompson and Bonilla Practices",Medical Office,NNN,2025-02-23,2033-02-21,22.67,9857,223498.47,1.85,0.03
HRE-2024-396-P1-T1,HRE-2024-396-P1,HRE-2024-396,Bautista-Scott BioTech,Life Science,NNN,2024-03-10,2033-03-08,69.2,2120,146764.12,9.36,0.028
HRE-2024-396-P1-T2,HRE-2024-396-P1,HRE-2024-396,"Walters, Pierce and Montoya BioTech",Life Science,NNN,2024-08-10,2032-08-08,60.0,16996,1019814.82,4.86,0.028
HRE-2024-397-P1-T1,HRE-2024-397-P1,HRE-2024-397,"Soto, Garrison and Foster BioTech",Life Science,NNN,2025-04-18,2044-04-13,60.41,500,28961.71,5.2,0.025
HRE-2024-397-P1-T2,HRE-2024-397-P1,HRE-2024-397,Hall-Barber BioTech,Life Science,NNN,2023-08-28,2042-08-23,67.43,500,26372.6,7.39,0.025
HRE-2024-397-P1-T3,HRE-2024-397-P1,HRE-2024-397,Hernandez-Mendoza BioTech,Life Science,NNN,2025-03-03,2035-03-01,56.35,500,11884.35,8.27,0.025
HRE-2024-397-P1-T4,HRE-2024-397-P1,HRE-2024-397,White-Lopez BioTech,Life Science,NNN,2025-04-25,2045-04-20,58.25,500,9202.4,7.91,0.025
HRE-2024-397-P2-T1,HRE-2024-397-P2,HRE-2024-397,"White, Campbell and Collins BioTech",Life Science,NNN,2025-10-24,2037-10-21,70.07,5688,398551.58,10.06,0.025
HRE-2024-397-P3-T1,HRE-2024-397-P3,HRE-2024-397,"Lopez, Thomas and Simmons BioTech",Life Science,NNN,2025-07-16,2037-07-13,63.22,1006,63615.41,7.92,0.025
HRE-2024-397-P3-T2,HRE-2024-397-P3,HRE-2024-397,Stout-Waller BioTech,Life Science,NNN,2025-05-03,2045-04-28,67.81,702,47640.38,5.75,0.025
HRE-2024-397-P4-T1,HRE-2024-397-P4,HRE-2024-397,"Christensen, Smith and Garcia BioTech",Life Science,NNN,2025-07-09,2041-07-05,66.7,14228,949130.64,8.94,0.025
HRE-2024-397-P4-T2,HRE-2024-397-P4,HRE-2024-397,Smith-Serrano BioTech,Life Science,NNN,2024-04-25,2037-04-22,65.08,6911,449836.32,6.9,0.025
HRE-2024-397-P4-T3,HRE-2024-397-P4,HRE-2024-397,"Michael, Anderson and Carrillo BioTech",Life Science,NNN,2023-10-09,2034-10-06,66.31,7353,487550.94,8.04,0.025
HRE-2024-397-P5-T1,HRE-2024-397-P5,HRE-2024-397,"Smith, Burch and Rosario BioTech",Life Science,NNN,2025-02-25,2040-02-22,70.43,1064,74947.37,7.99,0.025
